160481323746590731,cyan,0,True
393583725700579345,time wizard,0,False
190065758267637760,TangledAlmond,-8,True
364055617440055296,RNGesus,0,False
160735118623768576,jjh2,-7,True
125424672765509632,Tenttle,-5,True
208667689349021696,Pye,-8,True
166068876008882176,Page of Mirth,0,False
375006496104382475,testbot,0,True
397241557784199189,jj jr,0,False
284425382416089088,draseil,1,True
397916448691060757,4N631,0,False
